From Currency|To Currency|Conversion Date|Conversion Rate|Conversion Type|User Conversion Type
EUR|USD|2021-01-11|1.22569999956794075015230088557131393784E00|300000007815001|MRC Daily
EUR|USD|2021-01-12|1.22569999956794075015230088557131393784E00|300000007815001|MRC Daily
EUR|USD|2021-01-13|1.22569999956794075015230088557131393784E00|300000007815001|MRC Daily
EUR|USD|2021-01-14|1.22569999956794075015230088557131393784E00|300000007815001|MRC Daily
ZAR|USD|2021-01-08|6.539321249947626576109169458751941662E-02|300000007815001|MRC Daily
ZAR|USD|2021-01-09|6.539321249947626576109169458751941662E-02|300000007815001|MRC Daily
ZAR|USD|2021-01-10|6.539321249947626576109169458751941662E-02|300000007815001|MRC Daily
ZAR|USD|2021-01-11|6.539321249947626576109169458751941662E-02|300000007815001|MRC Daily
ZAR|USD|2021-01-12|6.539321249947626576109169458751941662E-02|300000007815001|MRC Daily
ZAR|USD|2021-01-13|6.539321249947626576109169458751941662E-02|300000007815001|MRC Daily
ZAR|USD|2021-01-14|6.539321249947626576109169458751941662E-02|300000007815001|MRC Daily
SGD|USD|2021-01-08|7.5476897930319828969771960523677345539E-01|300000007815001|MRC Daily
SGD|USD|2021-01-09|7.5476897930319828969771960523677345539E-01|300000007815001|MRC Daily
SGD|USD|2021-01-10|7.5476897930319828969771960523677345539E-01|300000007815001|MRC Daily
INR|GBP|2021-07-23|9.78885441036835459146216118327672113E-03|300000007815001|MRC Daily
INR|GBP|2021-07-24|9.78885441036835459146216118327672113E-03|300000007815001|MRC Daily
INR|GBP|2021-07-25|9.78885441036835459146216118327672113E-03|300000007815001|MRC Daily
INR|GBP|2021-07-26|9.78885441036835459146216118327672113E-03|300000007815001|MRC Daily
INR|GBP|2021-07-27|9.78885441036835459146216118327672113E-03|300000007815001|MRC Daily
INR|GBP|2021-07-28|9.78885441036835459146216118327672113E-03|300000007815001|MRC Daily
INR|EUR|2021-07-23|1.138122553036510971501411271965765274E-02|300000007815001|MRC Daily
INR|EUR|2021-07-24|1.138122553036510971501411271965765274E-02|300000007815001|MRC Daily
INR|EUR|2021-07-25|1.138122553036510971501411271965765274E-02|300000007815001|MRC Daily
INR|EUR|2021-07-26|1.138122553036510971501411271965765274E-02|300000007815001|MRC Daily
INR|EUR|2021-07-27|1.138122553036510971501411271965765274E-02|300000007815001|MRC Daily
INR|EUR|2021-07-28|1.138122553036510971501411271965765274E-02|300000007815001|MRC Daily
INR|AUD|2021-07-22|1.824484583105272760445174238277686554E-02|300000007815001|MRC Daily
INR|AUD|2021-07-23|1.824484583105272760445174238277686554E-02|300000007815001|MRC Daily
INR|AUD|2021-07-24|1.824484583105272760445174238277686554E-02|300000007815001|MRC Daily
INR|AUD|2021-07-25|1.824484583105272760445174238277686554E-02|300000007815001|MRC Daily
INR|AUD|2021-07-26|1.824484583105272760445174238277686554E-02|300000007815001|MRC Daily
INR|AUD|2021-07-27|1.824484583105272760445174238277686554E-02|300000007815001|MRC Daily
INR|AUD|2021-07-28|1.824484583105272760445174238277686554E-02|300000007815001|MRC Daily
ZAR|INR|2021-07-22|5.08030000939499880737417129447705497488E00|300000007815001|MRC Daily
ZAR|INR|2021-07-23|5.08030000939499880737417129447705497488E00|300000007815001|MRC Daily
ZAR|INR|2021-07-24|5.08030000939499880737417129447705497488E00|300000007815001|MRC Daily
ZAR|INR|2021-07-25|5.08030000939499880737417129447705497488E00|300000007815001|MRC Daily
ZAR|INR|2021-07-26|5.08030000939499880737417129447705497488E00|300000007815001|MRC Daily
ZAR|INR|2021-07-27|5.08030000939499880737417129447705497488E00|300000007815001|MRC Daily
INR|SGD|2021-07-22|1.836264010694401598284194908407151147E-02|300000007815001|MRC Daily
INR|SGD|2021-07-23|1.836264010694401598284194908407151147E-02|300000007815001|MRC Daily
INR|SGD|2021-07-24|1.836264010694401598284194908407151147E-02|300000007815001|MRC Daily
INR|SGD|2021-07-25|1.836264010694401598284194908407151147E-02|300000007815001|MRC Daily
INR|SGD|2021-07-26|1.836264010694401598284194908407151147E-02|300000007815001|MRC Daily
INR|SGD|2021-07-27|1.836264010694401598284194908407151147E-02|300000007815001|MRC Daily
INR|GBP|2021-07-17|9.70054420052964971334891887434885097E-03|300000007815001|MRC Daily
INR|GBP|2021-07-18|9.70054420052964971334891887434885097E-03|300000007815001|MRC Daily
INR|GBP|2021-07-19|9.70054420052964971334891887434885097E-03|300000007815001|MRC Daily
INR|GBP|2021-07-20|9.70054420052964971334891887434885097E-03|300000007815001|MRC Daily
INR|GBP|2021-07-21|9.70054420052964971334891887434885097E-03|300000007815001|MRC Daily
INR|EUR|2021-07-15|1.134597274697346176974482907292056684E-02|300000007815001|MRC Daily
INR|EUR|2021-07-16|1.134597274697346176974482907292056684E-02|300000007815001|MRC Daily
INR|EUR|2021-07-18|1.134597274697346176974482907292056684E-02|300000007815001|MRC Daily
INR|EUR|2021-07-19|1.134597274697346176974482907292056684E-02|300000007815001|MRC Daily
INR|EUR|2021-07-20|1.134597274697346176974482907292056684E-02|300000007815001|MRC Daily
INR|EUR|2021-07-21|1.134597274697346176974482907292056684E-02|300000007815001|MRC Daily
INR|AUD|2021-07-15|1.799532121648371423429908223861795933E-02|300000007815001|MRC Daily
INR|KES|2021-08-09|1.48235991698784464868069967388081826267E00|300000007815001|MRC Daily
INR|KES|2021-08-10|1.48235991698784464868069967388081826267E00|300000007815001|MRC Daily
INR|KES|2021-08-11|1.48235991698784464868069967388081826267E00|300000007815001|MRC Daily
INR|KES|2021-08-12|1.48235991698784464868069967388081826267E00|300000007815001|MRC Daily
INR|KES|2021-08-13|1.48235991698784464868069967388081826267E00|300000007815001|MRC Daily
INR|KES|2021-08-14|1.48235991698784464868069967388081826267E00|300000007815001|MRC Daily
INR|CHF|2021-08-08|1.232354227899267365411513885551262855E-02|300000007815001|MRC Daily
INR|CHF|2021-08-09|1.232354227899267365411513885551262855E-02|300000007815001|MRC Daily
INR|CHF|2021-08-10|1.232354227899267365411513885551262855E-02|300000007815001|MRC Daily
INR|CHF|2021-08-11|1.232354227899267365411513885551262855E-02|300000007815001|MRC Daily
INR|CHF|2021-08-12|1.232354227899267365411513885551262855E-02|300000007815001|MRC Daily
INR|CHF|2021-08-13|1.232354227899267365411513885551262855E-02|300000007815001|MRC Daily
INR|CHF|2021-08-14|1.232354227899267365411513885551262855E-02|300000007815001|MRC Daily
AUD|EUR|2021-08-08|6.2535176036520542805327996998311550247E-01|300000007815001|MRC Daily
AUD|EUR|2021-08-09|6.2535176036520542805327996998311550247E-01|300000007815001|MRC Daily
AUD|EUR|2021-08-10|6.2535176036520542805327996998311550247E-01|300000007815001|MRC Daily
AUD|EUR|2021-08-11|6.2535176036520542805327996998311550247E-01|300000007815001|MRC Daily
AUD|EUR|2021-08-12|6.2535176036520542805327996998311550247E-01|300000007815001|MRC Daily
AUD|EUR|2021-08-13|6.2535176036520542805327996998311550247E-01|300000007815001|MRC Daily
AUD|EUR|2021-08-14|6.2535176036520542805327996998311550247E-01|300000007815001|MRC Daily
INR|MYR|2021-08-08|0.0570382327273971743259506847439838924|300000007815001|MRC Daily
INR|MYR|2021-08-09|0.0570382327273971743259506847439838924|300000007815001|MRC Daily
INR|MYR|2021-08-10|0.0570382327273971743259506847439838924|300000007815001|MRC Daily
INR|MYR|2021-08-11|0.0570382327273971743259506847439838924|300000007815001|MRC Daily
INR|MYR|2021-08-12|0.0570382327273971743259506847439838924|300000007815001|MRC Daily
INR|MYR|2021-08-13|0.0570382327273971743259506847439838924|300000007815001|MRC Daily
INR|MYR|2021-08-14|0.0570382327273971743259506847439838924|300000007815001|MRC Daily
HKD|GBP|2021-08-08|9.239367277928545978338288633908879268E-02|300000007815001|MRC Daily
HKD|GBP|2021-08-09|9.239367277928545978338288633908879268E-02|300000007815001|MRC Daily
HKD|GBP|2021-08-11|9.239367277928545978338288633908879268E-02|300000007815001|MRC Daily
HKD|GBP|2021-08-12|9.239367277928545978338288633908879268E-02|300000007815001|MRC Daily
HKD|GBP|2021-08-13|9.239367277928545978338288633908879268E-02|300000007815001|MRC Daily
INR|AED|2021-08-13|4.964060204122155593503038004844922759E-02|300000007815001|MRC Daily
INR|AED|2021-08-14|4.964060204122155593503038004844922759E-02|300000007815001|MRC Daily
USD|GBP|2021-08-08|7.2113651114155909713708805076801038437E-01|300000007815001|MRC Daily
USD|GBP|2021-08-09|7.2113651114155909713708805076801038437E-01|300000007815001|MRC Daily
USD|GBP|2021-08-10|7.2113651114155909713708805076801038437E-01|300000007815001|MRC Daily
USD|GBP|2021-08-11|7.2113651114155909713708805076801038437E-01|300000007815001|MRC Daily
USD|GBP|2021-08-12|7.2113651114155909713708805076801038437E-01|300000007815001|MRC Daily
AUD|USD|2023-04-25|0.6681|300000007815001|MRC Daily
PLN|USD|2023-04-05|0.230697392|300000007815001|MRC Daily
BDT|INR|2023-04-05|0.7589|300000007815001|MRC Daily
EUR|AUD|2023-05-07|1.6563|300000007815001|MRC Daily
HKD|INR|2023-03-31|10.4675|300000007815001|MRC Daily
MYR|INR|2023-04-09|18.5833|300000007815001|MRC Daily
EUR|AUD|2023-04-06|1.6191|300000007815001|MRC Daily
SGD|GBP|2023-05-07|0.5993|300000007815001|MRC Daily
CZK|GBP|2023-03-31|0.0373|300000007815001|MRC Daily
GBP|EUR|2023-04-28|1.132513661|300000007815001|MRC Daily
USD|EUR|2023-04-28|0.910746812|300000007815001|MRC Daily
SGD|GBP|2023-04-06|0.6085|300000007815001|MRC Daily
CZK|GBP|2023-05-06|0.03729|300000007815001|MRC Daily
AUD|INR|2023-04-13|54.527|300000007815001|MRC Daily
CNY|INR|2023-04-28|11.898|300000007815001|MRC Daily
CZK|GBP|2023-04-04|0.03743|300000007815001|MRC Daily
INR|MXN|2023-04-05|0.219553428|300000007815001|MRC Daily
NOK|GBP|2023-05-04|0.074699284|300000007815001|MRC Daily
NOK|USD|2023-05-05|0.093374106|300000007815001|MRC Daily
GBP|EUR|2023-04-10|1.138924573|300000007815001|MRC Daily
AUD|INR|2023-04-20|54.924|300000007815001|MRC Daily
NOK|GBP|2023-04-03|0.077402211|300000007815001|MRC Daily
NOK|USD|2023-04-04|0.095158278|300000007815001|MRC Daily
MXN|GBP|2023-05-02|0.044525228|300000007815001|MRC Daily
PLN|GBP|2023-04-08|0.1876|300000007815001|MRC Daily
USD|EUR|2023-05-08|0.906125408|300000007815001|MRC Daily
USD|ZAR|2023-05-08|18.44747828|300000007815001|MRC Daily
GBP|INR|2023-05-17|102.43|300000007815001|MRC Daily
CZK|GBP|2023-04-13|0.03758|300000007815001|MRC Daily
INR|MXN|2023-04-13|0.221552641|300000007815001|MRC Daily
INR|ZAR|2023-05-01|0.224522329|300000007815001|MRC Daily
SGD|INR|2023-05-01|61.2434|300000007815001|MRC Daily
JPY|INR|2023-05-19|0.6044|300000007815001|MRC Daily
INR|ZAR|2021-12-14|0.211197702|300000007815001|MRC Daily
GBP|USD|2021-12-29|1.3429|300000007815001|MRC Daily
PLN|GBP|2021-12-23|0.1842|300000007815001|MRC Daily
CAD|INR|2021-11-26|58.6572|300000007815001|MRC Daily
USD|EUR|2021-12-13|0.885582713|300000007815001|MRC Daily
USD|ZAR|2021-12-13|15.93486663|300000007815001|MRC Daily
JPY|INR|2021-12-31|0.6458|300000007815001|MRC Daily
INR|MXN|2021-12-22|0.275050197|300000007815001|MRC Daily
MXN|USD|2021-12-22|0.048129468|300000007815001|MRC Daily
CHF|INR|2021-11-22|80.0495|300000007815001|MRC Daily
EUR|AUD|2021-11-23|1.5544|300000007815001|MRC Daily
AUD|INR|2021-12-05|53.694|300000007815001|MRC Daily
INR|ZAR|2021-12-06|0.214160278|300000007815001|MRC Daily
CNY|INR|2023-05-20|11.8185|300000007815001|MRC Daily
PLN|INR|2023-05-15|19.7357|300000007815001|MRC Daily
PLN|INR|2023-05-16|19.7357|300000007815001|MRC Daily
PLN|INR|2023-05-17|19.7357|300000007815001|MRC Daily
PLN|INR|2023-05-18|19.7357|300000007815001|MRC Daily
PLN|INR|2023-05-19|19.7357|300000007815001|MRC Daily
PLN|INR|2023-05-20|19.7357|300000007815001|MRC Daily
PLN|INR|2023-05-21|19.7357|300000007815001|MRC Daily
PLN|USD|2023-05-15|0.240035271|300000007815001|MRC Daily
PLN|USD|2023-05-16|0.240035271|300000007815001|MRC Daily
PLN|USD|2023-05-17|0.240035271|300000007815001|MRC Daily
PLN|USD|2023-05-18|0.240035271|300000007815001|MRC Daily
PLN|USD|2023-05-19|0.240035271|300000007815001|MRC Daily
PLN|USD|2023-05-20|0.240035271|300000007815001|MRC Daily
PLN|USD|2023-05-21|0.240035271|300000007815001|MRC Daily
BDT|INR|2023-05-15|0.757|300000007815001|MRC Daily
BDT|INR|2023-05-16|0.757|300000007815001|MRC Daily
BDT|INR|2023-05-17|0.757|300000007815001|MRC Daily
BDT|INR|2023-05-18|0.757|300000007815001|MRC Daily
BDT|INR|2023-05-19|0.757|300000007815001|MRC Daily
BDT|INR|2023-05-20|0.757|300000007815001|MRC Daily
BDT|INR|2023-05-21|0.757|300000007815001|MRC Daily
AUD|USD|2023-05-15|0.6659|300000007815001|MRC Daily
AUD|USD|2023-05-16|0.6659|300000007815001|MRC Daily
AUD|USD|2023-05-17|0.6659|300000007815001|MRC Daily
AUD|USD|2023-05-18|0.6659|300000007815001|MRC Daily
AUD|USD|2023-05-19|0.6659|300000007815001|MRC Daily
AUD|USD|2023-05-20|0.6659|300000007815001|MRC Daily
AUD|USD|2023-05-21|0.6659|300000007815001|MRC Daily
LKR|INR|2023-05-15|0.2607|300000007815001|MRC Daily
LKR|INR|2023-05-16|0.2607|300000007815001|MRC Daily
LKR|INR|2023-05-17|0.2607|300000007815001|MRC Daily
LKR|INR|2023-05-18|0.2607|300000007815001|MRC Daily
LKR|INR|2023-05-19|0.2607|300000007815001|MRC Daily
LKR|INR|2023-05-21|0.2607|300000007815001|MRC Daily
KES|USD|2023-05-15|0.007323808|300000007815001|MRC Daily
KES|USD|2023-05-16|0.007323808|300000007815001|MRC Daily
KES|USD|2023-05-17|0.007323808|300000007815001|MRC Daily
KES|USD|2023-05-18|0.007323808|300000007815001|MRC Daily
KES|USD|2023-05-19|0.007323808|300000007815001|MRC Daily
KES|USD|2023-05-20|0.007323808|300000007815001|MRC Daily
MXN|USD|2023-05-09|0.05627156|300000007815001|MRC Daily
MXN|USD|2023-05-10|0.05627156|300000007815001|MRC Daily
MXN|USD|2023-05-11|0.05627156|300000007815001|MRC Daily
MXN|USD|2023-05-12|0.05627156|300000007815001|MRC Daily
MXN|USD|2023-05-13|0.05627156|300000007815001|MRC Daily
MXN|USD|2023-05-14|0.05627156|300000007815001|MRC Daily
NOK|USD|2023-05-23|0.091914482|300000007815001|MRC Daily
NOK|USD|2023-05-24|0.091914482|300000007815001|MRC Daily
NOK|USD|2023-05-25|0.091914482|300000007815001|MRC Daily
NOK|USD|2023-05-26|0.091914482|300000007815001|MRC Daily
NOK|USD|2023-05-27|0.091914482|300000007815001|MRC Daily
NOK|USD|2023-05-28|0.091914482|300000007815001|MRC Daily
NOK|EUR|2023-05-23|0.084932991|300000007815001|MRC Daily
NOK|EUR|2023-05-24|0.084932991|300000007815001|MRC Daily
NOK|EUR|2023-05-25|0.084932991|300000007815001|MRC Daily
NOK|EUR|2023-05-26|0.084932991|300000007815001|MRC Daily
NOK|EUR|2023-05-27|0.084932991|300000007815001|MRC Daily
NOK|EUR|2023-05-28|0.084932991|300000007815001|MRC Daily
TRY|GBP|2023-05-22|0.040508417|300000007815001|MRC Daily
TRY|GBP|2023-05-23|0.040508417|300000007815001|MRC Daily
TRY|GBP|2023-05-24|0.040508417|300000007815001|MRC Daily
TRY|GBP|2023-05-25|0.040508417|300000007815001|MRC Daily
TRY|GBP|2023-05-26|0.040508417|300000007815001|MRC Daily
TRY|GBP|2023-05-27|0.040508417|300000007815001|MRC Daily
TRY|GBP|2023-05-28|0.040508417|300000007815001|MRC Daily
TRY|USD|2023-05-22|0.050473487|300000007815001|MRC Daily
TRY|USD|2023-05-23|0.050473487|300000007815001|MRC Daily
TRY|USD|2023-05-24|0.050473487|300000007815001|MRC Daily
TRY|USD|2023-05-25|0.050473487|300000007815001|MRC Daily
TRY|USD|2023-05-26|0.050473487|300000007815001|MRC Daily
TRY|USD|2023-05-27|0.050473487|300000007815001|MRC Daily
TRY|USD|2023-05-28|0.050473487|300000007815001|MRC Daily
TRY|EUR|2023-05-22|0.046639704|300000007815001|MRC Daily
TRY|EUR|2023-05-23|0.046639704|300000007815001|MRC Daily
TRY|EUR|2023-05-24|0.046639704|300000007815001|MRC Daily
TRY|EUR|2023-05-25|0.046639704|300000007815001|MRC Daily
TRY|EUR|2023-05-26|0.046639704|300000007815001|MRC Daily
NOK|USD|2023-05-19|0.093533204|300000007815001|MRC Daily
NOK|USD|2023-05-20|0.093533204|300000007815001|MRC Daily
NOK|USD|2023-05-21|0.093533204|300000007815001|MRC Daily
NOK|EUR|2023-05-15|0.086142203|300000007815001|MRC Daily
NOK|EUR|2023-05-16|0.086142203|300000007815001|MRC Daily
NOK|EUR|2023-05-17|0.086142203|300000007815001|MRC Daily
NOK|EUR|2023-05-18|0.086142203|300000007815001|MRC Daily
NOK|EUR|2023-05-19|0.086142203|300000007815001|MRC Daily
NOK|EUR|2023-05-20|0.086142203|300000007815001|MRC Daily
NOK|EUR|2023-05-21|0.086142203|300000007815001|MRC Daily
TRY|GBP|2023-05-15|0.040892446|300000007815001|MRC Daily
TRY|GBP|2023-05-16|0.040892446|300000007815001|MRC Daily
TRY|GBP|2023-05-17|0.040892446|300000007815001|MRC Daily
TRY|GBP|2023-05-18|0.040892446|300000007815001|MRC Daily
TRY|GBP|2023-05-19|0.040892446|300000007815001|MRC Daily
TRY|GBP|2023-05-20|0.040892446|300000007815001|MRC Daily
USD|INR|2022-06-22|78.13|300000007815001|MRC Daily
PLN|INR|2022-07-09|16.8119|300000007815001|MRC Daily
NZD|INR|2022-07-20|48.7172|300000007815001|MRC Daily
NZD|INR|2022-06-08|50.1821|300000007815001|MRC Daily
KES|USD|2022-06-02|0.008632373|300000007815001|MRC Daily
AED|ZAR|2022-06-30|4.426145136|300000007815001|MRC Daily
USD|CHF|2022-06-30|0.958404126|300000007815001|MRC Daily
SGD|INR|2022-08-02|57.2577|300000007815001|MRC Daily
USD|JPY|2022-06-01|129.02|300000007815001|MRC Daily
SAR|AED|2022-05-31|0.978949858|300000007815001|MRC Daily
LKR|INR|2022-07-10|0.2179|300000007815001|MRC Daily
KES|USD|2022-07-11|0.008547374|300000007815001|MRC Daily
PLN|USD|2022-08-07|0.215206465|300000007815001|MRC Daily
AUD|USD|2022-06-07|0.7182|300000007815001|MRC Daily
CNY|INR|2022-06-08|11.6352|300000007815001|MRC Daily
IDR|INR|2022-07-12|0.0052|300000007815001|MRC Daily
MYR|INR|2022-07-03|17.8621|300000007815001|MRC Daily
LKR|INR|2022-06-24|0.2155|300000007815001|MRC Daily
PLN|USD|2022-06-18|0.223666667|300000007815001|MRC Daily
